1/4/2020,8:45,40.08402439,0,0,0,0,0,0,0,3552.759388,0,0,0,0,211.4590904,127.1382195,1273.320287,63.54357568,251.6312081,0,0,57143.58823,4881.410973,52978.56522,5.125776703,102.7537901,57.50324471,0,0,0,0,0,360.3093802,3366.51858,79.84993843,232.5533622
1/4/2020,9:00,38.23889568,0,0,0,0,0,0,0,3497.484075,0,0,0,0,194.1162196,122.227015,1272.451206,61.46084614,250.4074446,0,0,57078.80589,4875.116475,52962.25478,5.037777607,101.051058,56.84894921,0,0,0,0,0,343.4429801,3358.523045,79.08579542,230.3067287
1/4/2020,9:15,33.58998537,0,0,0,0,0,0,0,3451.395721,0,0,0,0,175.8050115,117.3719316,1271.946745,59.70221166,249.4732464,0,0,56998.75719,4867.337527,52936.01722,4.897244454,99.13126835,56.1269078,0,0,0,0,0,320.9883411,3351.120784,78.38186542,228.2375265
1/4/2020,9:30,29.13945075,0,0,0,0,0,0,0,3405.360492,0,0,0,0,155.3502411,112.3720736,1271.442079,57.96752682,248.5396828,0,0,56918.74968,4859.561357,52909.78448,4.75801375,97.17355819,55.40756268,0,0,0,0,0,298.5926831,3343.701397,77.67969402,226.1738838
1/4/2020,9:45,24.8952763,0,0,0,0,0,0,0,3359.378412,0,0,0,0,131.7573252,107.1998713,1270.937208,56.25731813,247.6067572,0,0,56838.78338,4851.787968,52883.55655,4.620099212,95.17558751,54.69093225,0,0,0,0,0,276.2560654,3336.264762,76.97929069,224.1158325
1/4/2020,10:00,20.87076261,0,0,0,0,0,0,0,3313.449505,0,0,0,0,102.8896889,101.818786,1270.43213,54.57214882,246.6744734,0,0,56758.8583,4844.017366,52857.33344,4.483514958,93.13476528,53.97703509,0,0,0,0,0,253.9785475,3328.810752,76.28066496,222.0634048
1/4/2020,10:15,20.39175141,0,0,0,0,0,0,0,3269.543103,0,0,0,0,70.38682675,97.15017617,1270.390371,53.07604489,245.6165352,0,0,56673.49753,4835.716941,52830.1224,4.343180793,90.78675822,53.17810953,0,0,0,0,0,227.4861048,3321.207049,75.57152825,219.9805142
1/4/2020,10:30,19.91632654,0,0,0,0,0,0,0,3225.685447,0,0,0,0,0,92.26301706,1270.34861,51.60122537,244.5594345,0,0,56588.18384,4827.419708,52802.91654,4.204311976,88.37639071,52.38268613,0,0,0,0,0,201.0779162,3313.585086,74.8642527,217.9035159
1/4/2020,10:45,19.44452061,0,0,0,0,0,0,0,3181.876559,0,0,0,0,0,87.1012454,1270.306848,50.14820099,243.5031763,0,0,56502.91725,4819.125673,52775.71588,4.066925791,85.89841325,51.5907923,0,0,0,0,0,174.7540837,3305.944725,74.15884864,215.8324449
1/4/2020,11:00,18.97636701,0,0,0,0,0,0,0,3138.116459,0,0,0,0,0,81.58149912,1270.265084,48.71752331,242.4477661,0,0,56417.69778,4810.834841,52748.5204,3.931040089,83.34679577,50.80245582,0,0,0,0,0,148.5147099,3298.285829,73.45532645,213.7673365
1/4/2020,11:15,19.1390662,0,0,0,0,0,0,0,3102.782412,0,0,0,0,0,75.71031854,1270.946526,47.27453581,241.5045642,0,0,56337.35774,4803.017458,52710.90236,3.745542447,81.38642352,50.21527628,0,0,0,0,0,118.9449032,3289.630817,72.66463067,211.4468719
1/4/2020,11:30,19.30221147,0,0,0,0,0,0,0,3067.480263,0,0,0,0,0,69.14590998,1271.627594,45.85637337,240.5620487,0,0,56257.05964,4795.202934,52673.29426,3.563003388,79.37765115,49.63011375,0,0,0,0,0,89.48337717,3280.951874,71.87635416,209.1340793
1/4/2020,11:45,19.46580137,0,0,0,0,0,0,0,3032.210023,0,0,0,0,0,61.40888901,1272.308288,44.46381368,239.6202232,0,0,56176.80349,4787.391275,52635.6961,3.383476316,77.31670629,49.04698028,0,0,0,0,0,60.13028201,3272.248791,71.09051222,206.8290108
1/4/2020,12:00,19.62983446,0,0,0,0,0,0,0,2996.971703,0,0,0,0,0,50.93341026,1272.988609,43.09772111,238.6790917,0,0,56096.58931,4779.582484,52598.10789,3.207017374,75.19929947,48.46588808,0,0,0,0,0,30.88576873,3263.521359,70.3071203,204.5317194
1/4/2020,12:15,18.52899524,0,0,0,0,0,0,0,2976.688734,0,0,0,0,0,35.489483,1273.197078,41.54257362,237.5513892,0,0,56030.47297,4773.145196,52572.47204,3.088432941,72.70267411,47.80397008,0,0,0,0,0,0.581341064,3254.122116,69.46862687,202.0735115
1/4/2020,12:30,17.4488207,0,0,0,0,0,0,0,2956.416361,0,0,0,0,0,34.04207584,1273.405511,40.02634738,236.4246968,0,0,55964.38518,4766.709866,52546.84082,2.971323357,70.11720905,47.14475563,0,0,0,0,0,0,3244.694281,68.63299616,199.6244002
1/4/2020,12:45,16.38978791,0,0,0,0,0,0,0,2936.154587,0,0,0,0,0,32.61460774,1273.61391,38.55112345,235.2990214,0,0,55898.32595,4760.276494,52521.21423,2.855709002,67.43268634,46.48826363,0,0,0,0,0,0,3235.237579,67.80024792,197.1844534
1/4/2020,13:00,15.35240323,0,0,0,0,0,0,0,2915.903414,0,0,0,0,0,31.20740272,1273.822274,37.11942959,234.1743694,0,0,55832.29527,4753.845084,52495.59227,2.741611058,64.63676485,45.83451319,0,0,0,0,0,0,3225.751734,66.97040211,194.75374
1/4/2020,13:15,16.08251502,0,0,0,0,0,0,0,2899.582867,0,0,0,0,0,29.76194775,1273.311797,35.57012463,233.1233467,0,0,55755.81996,4746.395342,52474.9417,2.650755196,61.27995614,45.0895708,0,0,0,0,0,0,3216.399746,66.15762257,192.3737391
1/4/2020,13:30,16.82349318,0,0,0,0,0,0,0,2883.269213,0,0,0,0,0,28.33929699,1272.80111,34.08563704,232.073231,0,0,55679.38302,4738.94824,52454.29413,2.560910981,57.72828319,44.34827551,0,0,0,0,0,0,3207.01906,65.34768571,190.0027924
